id,details,time,time_request,score,preference,time2_request,time2,avg_match_score
bbybee230,,5,9.53,-1.1389999999999998,5,24.48,20,2.82
bbybee230,,5,2.53,3.9,4,12.93,20,1.19
bbybee230,,5,7.38,0.19500000000000006,5,22.23,20,2.89
bbybee230,,5,10.22,-1.188,4,22.64,20,1.85
bbybee230,,5,8.1,0.5089999999999998,5,20.69,20,3.23
bbybee230,,5,19.22,-5.865999999999999,1,27.42,20,2.13
bbybee230,,5,6.96,4.961999999999999,5,5.62,20,1.18
bbybee230,,5,22.13,-0.49699999999999944,5,10.9,20,4.56
bbybee230,,5,28.56,-2.928,5,10.82,20,1.93
bbybee230,,5,18.8,-6.032999999999999,1,28.13,20,1.73
bbybee230,,5,7.85,-0.4049999999999999,4,22.66,20,2.24
eauerbach514,,5,24.87,-7.171,4,18.6,10,2.85
eauerbach514,,5,3.71,1.066,5,12.75,10,2.52
eauerbach514,,5,29.34,-6.507,5,13.57,10,4.33
eauerbach514,,5,16.09,-0.04399999999999982,4,4.31,10,3.88
eauerbach514,,5,28.38,-4.5299999999999985,3,5.06,10,2.01
eauerbach514,,5,19.72,-7.006,3,21.5,10,1.3
eauerbach514,,5,19.05,-7.981,5,27.82,10,2.9
eauerbach514,,5,29.89,-6.901,3,11.76,10,2.47
eauerbach514,,5,17.71,-4.675,1,15.1,10,2.34
eauerbach514,,5,24.08,-5.182999999999998,3,12.61,10,3.62
eauerbach514,,5,13.23,-1.6539999999999997,3,10.43,10,1.72
eauerbach514,,5,16.04,-4.4399999999999995,5,19.1,10,3.01
eauerbach514,,5,22.96,-3.694,5,8.52,10,1.25
eauerbach514,,5,6.01,1.941,1,4.04,10,1.28
eauerbach514,,5,11.88,-1.9549999999999998,1,13.05,10,4.12
eauerbach514,,5,13.9,-5.2989999999999995,3,22.45,10,2.53
eauerbach514,,5,12.77,-6.471,3,27.32,10,2.28
eauerbach514,,5,7.89,-2.068,4,17.63,10,1.44
eauerbach514,,5,7.81,-0.1739999999999996,1,9.77,10,2.0
eauerbach514,,5,0.54,-0.17600000000000054,5,19.92,10,2.31
eauerbach514,,5,8.4,-5.120000000000001,1,26.98,10,3.97
eauerbach514,,5,14.65,-2.456,5,12.69,10,1.23
eauerbach514,,5,4.31,-4.379,3,29.38,10,3.14
eauerbach514,,5,6.16,-5.048,4,29.78,10,2.17
eauerbach514,,5,4.57,-3.3359999999999994,1,23.31,10,1.64
eauerbach514,,5,13.39,1.326,5,1.73,10,1.81
eauerbach514,,5,17.85,-7.595999999999999,4,27.95,10,4.22
eauerbach514,,5,15.58,-5.332,1,19.66,10,2.7
eauerbach514,,5,19.52,-9.06,1,28.54,10,3.29
eauerbach514,,5,25.51,-4.0760000000000005,1,5.97,10,3.34
eauerbach514,,5,26.05,-4.7860000000000005,4,10.81,10,4.86
eauerbach514,,5,5.19,0.03200000000000003,1,13.25,10,4.32
eauerbach514,,5,1.49,4.906,5,2.37,10,2.82
eauerbach514,,5,8.24,-2.430999999999999,1,18.47,10,4.41
eauerbach514,,5,5.74,-1.4819999999999998,4,18.9,10,3.05
eauerbach514,,5,15.23,-5.188000000000001,4,20.43,10,1.05
eauerbach514,,5,1.94,-0.20000000000000007,1,15.82,10,2.14
eauerbach514,,5,25.09,-2.287,5,2.58,10,2.57
eauerbach514,,5,8.62,1.6470000000000005,3,5.39,10,3.75
eauerbach514,,5,9.53,-4.157,5,24.48,10,2.73
eauerbach514,,5,2.53,0.998,1,12.93,10,4.68
eauerbach514,,5,7.38,-2.607,5,22.23,10,3.88
eauerbach514,,5,10.22,-4.4719999999999995,1,22.64,10,3.43
eauerbach514,,5,8.1,-2.3250000000000006,5,20.69,10,4.06
eauerbach514,,5,19.22,-7.9719999999999995,3,27.42,10,4.6
eauerbach514,,5,6.96,2.3040000000000003,5,5.62,10,2.89
eauerbach514,,5,22.13,-3.9149999999999996,5,10.9,10,2.47
eauerbach514,,5,28.56,-5.3919999999999995,5,10.82,10,4.61
eauerbach514,,5,18.8,-8.645,3,28.13,10,1.67
eauerbach514,,5,7.85,-3.9729999999999994,1,22.66,10,2.4
tarakawa822,,10,24.87,-5.307,4,18.6,10,4.67
tarakawa822,,10,3.71,2.466,5,12.75,10,2.02
tarakawa822,,10,29.34,-5.590999999999999,5,13.57,10,1.41
tarakawa822,,10,16.09,1.108,4,4.31,10,2.14
tarakawa822,,10,28.38,-3.4139999999999993,2,5.06,10,1.09
tarakawa822,,10,19.72,-5.667999999999999,2,21.5,10,1.49
tarakawa822,,10,19.05,-6.3469999999999995,5,27.82,10,3.57
tarakawa822,,10,29.89,-5.4289999999999985,2,11.76,10,3.33
tarakawa822,,10,17.71,-2.395,4,15.1,10,3.24
tarakawa822,,10,24.08,-3.8329999999999984,2,12.61,10,3.87
tarakawa822,,10,13.23,0.007999999999999896,2,10.43,10,3.53
tarakawa822,,10,16.04,-2.828,5,19.1,10,3.57
tarakawa822,,10,22.96,-1.5479999999999998,5,8.52,10,4.48
tarakawa822,,10,6.01,4.4110000000000005,4,4.04,10,3.13
tarakawa822,,10,11.88,0.18699999999999983,4,13.05,10,4.33
tarakawa822,,10,13.9,-4.258999999999999,2,22.45,10,1.23
tarakawa822,,10,12.77,-4.644999999999999,2,27.32,10,4.91
tarakawa822,,10,7.89,-0.26199999999999957,4,17.63,10,2.97
tarakawa822,,10,7.81,2.3480000000000003,4,9.77,10,4.11
tarakawa822,,10,0.54,1.7999999999999998,5,19.92,10,4.69
tarakawa822,,10,8.4,-2.948000000000001,4,26.98,10,4.33
tarakawa822,,10,14.65,-0.5439999999999999,5,12.69,10,3.29
tarakawa822,,10,4.31,-2.7389999999999994,2,29.38,10,4.84
tarakawa822,,10,6.16,-3.532,4,29.78,10,2.25
tarakawa822,,10,4.57,-0.8259999999999998,4,23.31,10,3.69
tarakawa822,,10,13.39,3.3759999999999994,5,1.73,10,4.56
tarakawa822,,10,17.85,-6.03,4,27.95,10,4.55
tarakawa822,,10,15.58,-3.2520000000000002,4,19.66,10,2.6
tarakawa822,,10,19.52,-6.715999999999999,4,28.54,10,4.51
tarakawa822,,10,25.51,-1.916,4,5.97,10,3.64
tarakawa822,,10,26.05,-3.382000000000001,4,10.81,10,4.38
tarakawa822,,10,5.19,2.1279999999999997,4,13.25,10,4.3
tarakawa822,,10,1.49,6.544,5,2.37,10,3.51
tarakawa822,,10,8.24,-0.7649999999999993,4,18.47,10,2.24
tarakawa822,,10,5.74,0.17200000000000037,4,18.9,10,3.82
tarakawa822,,10,15.23,-3.0480000000000005,4,20.43,10,4.25
tarakawa822,,10,1.94,1.8460000000000003,4,15.82,10,1.87
tarakawa822,,10,25.09,-0.6490000000000001,5,2.58,10,3.26
tarakawa822,,10,8.62,2.399,2,5.39,10,1.01
tarakawa822,,10,9.53,-2.805,5,24.48,10,1.99
tarakawa822,,10,2.53,2.9899999999999998,4,12.93,10,4.14
tarakawa822,,10,7.38,-0.9089999999999999,5,22.23,10,4.87
tarakawa822,,10,10.22,-2.3139999999999996,4,22.64,10,3.72
tarakawa822,,10,8.1,-1.4110000000000005,5,20.69,10,1.13
tarakawa822,,10,19.22,-7.001999999999999,2,27.42,10,2.95
tarakawa822,,10,6.96,3.786,5,5.62,10,2.8
tarakawa822,,10,22.13,-1.9929999999999994,5,10.9,10,4.58
tarakawa822,,10,28.56,-4.5280000000000005,5,10.82,10,1.43
tarakawa822,,10,18.8,-7.184999999999999,2,28.13,10,2.47
tarakawa822,,10,7.85,-1.5109999999999997,4,22.66,10,4.21
vsyphers954,,15,24.87,-5.683,2,18.6,5,4.79
vsyphers954,,15,3.71,2.57,4,12.75,5,3.54
vsyphers954,,15,29.34,-5.257,4,13.57,5,4.08
vsyphers954,,15,16.09,0.9140000000000001,2,4.31,5,3.17
vsyphers954,,15,28.38,-3.1279999999999992,3,5.06,5,1.52
vsyphers954,,15,19.72,-5.366,3,21.5,5,2.0
vsyphers954,,15,19.05,-6.617,4,27.82,5,3.22
vsyphers954,,15,29.89,-5.492999999999999,3,11.76,5,2.01
vsyphers954,,15,17.71,-2.633,5,15.1,5,1.05
vsyphers954,,15,24.08,-3.467,3,12.61,5,4.7
vsyphers954,,15,13.23,-0.24199999999999977,3,10.43,5,1.28
vsyphers954,,15,16.04,-3.32,4,19.1,5,2.11
vsyphers954,,15,22.96,-2.24,4,8.52,5,2.02
vsyphers954,,15,6.01,4.939,5,4.04,5,4.77
vsyphers954,,15,11.88,-0.11300000000000027,5,13.05,5,1.83
vsyphers954,,15,13.9,-3.9029999999999996,3,22.45,5,2.01
vsyphers954,,15,12.77,-4.635,3,27.32,5,3.96
vsyphers954,,15,7.89,-0.2839999999999997,2,17.63,5,4.86
vsyphers954,,15,7.81,2.096,5,9.77,5,1.85
vsyphers954,,15,0.54,0.9260000000000002,4,19.92,5,1.32
vsyphers954,,15,8.4,-3.2600000000000007,5,26.98,5,1.77
vsyphers954,,15,14.65,-1.162,4,12.69,5,1.2
vsyphers954,,15,4.31,-2.714999999999999,3,29.38,5,3.96
vsyphers954,,15,6.16,-4.042,2,29.78,5,1.7
vsyphers954,,15,4.57,-0.49399999999999944,5,23.31,5,4.35
vsyphers954,,15,13.39,2.492,4,1.73,5,1.14
vsyphers954,,15,17.85,-6.962,2,27.95,5,1.89
vsyphers954,,15,15.58,-2.7800000000000002,5,19.66,5,3.96
vsyphers954,,15,19.52,-6.4639999999999995,5,28.54,5,4.77
vsyphers954,,15,25.51,-1.5360000000000005,5,5.97,5,4.54
vsyphers954,,15,26.05,-4.154,2,10.81,5,2.52
vsyphers954,,15,5.19,2.2059999999999995,5,13.25,5,3.69
vsyphers954,,15,1.49,6.555999999999999,4,2.37,5,4.57
vsyphers954,,15,8.24,-0.13299999999999934,5,18.47,5,4.4
vsyphers954,,15,5.74,-0.5539999999999989,2,18.9,5,2.19
vsyphers954,,15,15.23,-4.053999999999999,2,20.43,5,1.22
vsyphers954,,15,1.94,1.8860000000000001,5,15.82,5,1.07
vsyphers954,,15,25.09,-0.7189999999999996,4,2.58,5,3.91
vsyphers954,,15,8.62,3.1590000000000003,3,5.39,5,3.81
vsyphers954,,15,9.53,-3.1890000000000005,4,24.48,5,1.07
vsyphers954,,15,2.53,3.1500000000000004,5,12.93,5,3.94
vsyphers954,,15,7.38,-1.2549999999999994,4,22.23,5,4.14
vsyphers954,,15,10.22,-2.278,5,22.64,5,2.9
vsyphers954,,15,8.1,-1.407,4,20.69,5,2.15
vsyphers954,,15,19.22,-6.895999999999999,3,27.42,5,2.48
vsyphers954,,15,6.96,3.5359999999999996,4,5.62,5,2.55
vsyphers954,,15,22.13,-2.829,4,10.9,5,1.4
vsyphers954,,15,28.56,-4.186,4,10.82,5,4.14
vsyphers954,,15,18.8,-6.954999999999999,3,28.13,5,2.62
vsyphers954,,15,7.85,-1.577,5,22.66,5,2.88
rrezendes49,,25,24.87,0.2909999999999994,5,18.6,15,1.66
rrezendes49,,25,3.71,8.334,5,12.75,15,1.36
rrezendes49,,25,29.34,0.783,5,13.57,15,3.28
rrezendes49,,25,16.09,7.212000000000001,5,4.31,15,1.66
rrezendes49,,25,28.38,2.7800000000000007,3,5.06,15,1.06
rrezendes49,,25,19.72,0.49800000000000044,3,21.5,15,1.32
rrezendes49,,25,19.05,-0.3190000000000004,5,27.82,15,3.71
rrezendes49,,25,29.89,0.6689999999999999,3,11.76,15,2.82
rrezendes49,,25,17.71,3.6550000000000002,5,15.1,15,2.49
rrezendes49,,25,24.08,2.419000000000001,3,12.61,15,4.13
rrezendes49,,25,13.23,5.721999999999999,3,10.43,15,1.1
rrezendes49,,25,16.04,3.306,5,19.1,15,4.24
rrezendes49,,25,22.96,4.532,5,8.52,15,4.88
rrezendes49,,25,6.01,10.274999999999999,5,4.04,15,1.45
rrezendes49,,25,11.88,6.126999999999999,5,13.05,15,3.03
rrezendes49,,25,13.9,2.117,3,22.45,15,2.11
rrezendes49,,25,12.77,0.8470000000000004,3,27.32,15,1.37
rrezendes49,,25,7.89,5.764,5,17.63,15,2.1
rrezendes49,,25,7.81,8.088,5,9.77,15,1.81
rrezendes49,,25,0.54,7.86,5,19.92,15,4.99
rrezendes49,,25,8.4,2.8160000000000007,5,26.98,15,2.15
rrezendes49,,25,14.65,5.768,5,12.69,15,4.85
rrezendes49,,25,4.31,3.073000000000001,3,29.38,15,2.9
rrezendes49,,25,6.16,2.92,5,29.78,15,3.51
rrezendes49,,25,4.57,5.456,5,23.31,15,4.1
rrezendes49,,25,13.39,9.197999999999999,5,1.73,15,3.67
rrezendes49,,25,17.85,-0.4960000000000002,5,27.95,15,1.22
rrezendes49,,25,15.58,3.128,5,19.66,15,3.5
rrezendes49,,25,19.52,-0.7899999999999991,5,28.54,15,3.14
rrezendes49,,25,25.51,4.481999999999999,5,5.97,15,4.63
rrezendes49,,25,26.05,2.304,5,10.81,15,1.81
rrezendes49,,25,5.19,7.748,5,13.25,15,1.4
rrezendes49,,25,1.49,12.626,5,2.37,15,3.92
rrezendes49,,25,8.24,5.481,5,18.47,15,2.47
rrezendes49,,25,5.74,5.958,5,18.9,15,1.75
rrezendes49,,25,15.23,2.768,5,20.43,15,2.33
rrezendes49,,25,1.94,8.037999999999998,5,15.82,15,1.83
rrezendes49,,25,25.09,4.979,5,2.58,15,1.4
rrezendes49,,25,8.62,9.159,3,5.39,15,3.81
rrezendes49,,25,9.53,3.197,5,24.48,15,2.0
rrezendes49,,25,2.53,9.34,5,12.93,15,4.89
rrezendes49,,25,7.38,4.351000000000001,5,22.23,15,1.17
rrezendes49,,25,10.22,3.431999999999999,5,22.64,15,1.45
rrezendes49,,25,8.1,5.127,5,20.69,15,3.82
rrezendes49,,25,19.22,-0.8140000000000001,3,27.42,15,2.89
rrezendes49,,25,6.96,9.655999999999999,5,5.62,15,2.15
rrezendes49,,25,22.13,3.373,5,10.9,15,1.41
rrezendes49,,25,28.56,2.0440000000000005,5,10.82,15,4.29
rrezendes49,,25,18.8,-0.7909999999999996,3,28.13,15,3.44
rrezendes49,,25,7.85,4.0809999999999995,5,22.66,15,1.17
tdones67,,5,24.87,-5.707,2,18.6,15,4.67
tdones67,,5,3.71,2.28,4,12.75,15,2.09
tdones67,,5,29.34,-5.106999999999999,4,13.57,15,4.83
tdones67,,5,16.09,1.0140000000000002,2,4.31,15,3.67
tdones67,,5,28.38,-3.055999999999999,2,5.06,15,2.88
tdones67,,5,19.72,-5.239999999999999,2,21.5,15,3.63
tdones67,,5,19.05,-6.489,4,27.82,15,3.86
tdones67,,5,29.89,-5.684999999999999,2,11.76,15,2.05
tdones67,,5,17.71,-2.549,5,15.1,15,1.47
tdones67,,5,24.08,-4.314999999999999,2,12.61,15,1.46
tdones67,,5,13.23,-0.31799999999999984,2,10.43,15,1.9
tdones67,,5,16.04,-2.826,4,19.1,15,4.58
tdones67,,5,22.96,-2.148,4,8.52,15,2.48
tdones67,,5,6.01,4.925000000000001,5,4.04,15,4.7
tdones67,,5,11.88,-0.013000000000000289,5,13.05,15,2.33
tdones67,,5,13.9,-4.172999999999999,2,22.45,15,1.66
tdones67,,5,12.77,-4.868999999999999,2,27.32,15,3.79
tdones67,,5,7.89,-0.9239999999999997,2,17.63,15,1.66
tdones67,,5,7.81,2.2820000000000005,5,9.77,15,2.78
tdones67,,5,0.54,1.4619999999999995,4,19.92,15,4.0
tdones67,,5,8.4,-3.19,5,26.98,15,2.12
tdones67,,5,14.65,-0.4199999999999998,4,12.69,15,4.91
tdones67,,5,4.31,-3.1949999999999994,2,29.38,15,2.56
tdones67,,5,6.16,-4.082,2,29.78,15,1.5
tdones67,,5,4.57,-0.37999999999999945,5,23.31,15,4.92
tdones67,,5,13.39,2.8960000000000004,4,1.73,15,3.16
tdones67,,5,17.85,-6.54,2,27.95,15,4.0
tdones67,,5,15.58,-3.05,5,19.66,15,2.61
tdones67,,5,19.52,-7.215999999999999,5,28.54,15,1.01
tdones67,,5,25.51,-1.5600000000000005,5,5.97,15,4.42
tdones67,,5,26.05,-4.456,2,10.81,15,1.01
tdones67,,5,5.19,1.878,5,13.25,15,2.05
tdones67,,5,1.49,6.4159999999999995,4,2.37,15,3.87
tdones67,,5,8.24,-0.05699999999999983,5,18.47,15,4.78
tdones67,,5,5.74,-0.5539999999999994,2,18.9,15,2.19
tdones67,,5,15.23,-3.3779999999999992,2,20.43,15,4.6
tdones67,,5,1.94,2.6559999999999997,5,15.82,15,4.92
tdones67,,5,25.09,-1.053,4,2.58,15,2.24
tdones67,,5,8.62,2.987,2,5.39,15,3.95
tdones67,,5,9.53,-2.7629999999999995,4,24.48,15,3.2
tdones67,,5,2.53,3.258,5,12.93,15,4.48
tdones67,,5,7.38,-1.7990000000000002,4,22.23,15,1.42
tdones67,,5,10.22,-2.4220000000000006,5,22.64,15,2.18
tdones67,,5,8.1,-1.333,4,20.69,15,2.52
tdones67,,5,19.22,-7.039999999999999,2,27.42,15,2.76
tdones67,,5,6.96,3.3019999999999996,4,5.62,15,1.38
tdones67,,5,22.13,-2.807,4,10.9,15,1.51
tdones67,,5,28.56,-4.2780000000000005,4,10.82,15,3.68
tdones67,,5,18.8,-6.848999999999998,2,28.13,15,4.15
tdones67,,5,7.85,-1.653,5,22.66,15,2.5
dduskin504,,5,24.87,-8.727,2,18.6,5,4.57
dduskin504,,5,3.71,-0.38999999999999957,3,12.75,5,4.74
dduskin504,,5,29.34,-8.831,3,13.57,5,2.21
dduskin504,,5,16.09,-1.9019999999999997,2,4.31,5,4.09
dduskin504,,5,28.38,-5.515999999999999,4,5.06,5,3.58
dduskin504,,5,19.72,-8.293999999999999,4,21.5,5,1.36
dduskin504,,5,19.05,-9.703,3,27.82,5,3.79
dduskin504,,5,29.89,-8.149,4,11.76,5,2.73
dduskin504,,5,17.71,-5.223,4,15.1,5,4.1
dduskin504,,5,24.08,-6.879,4,12.61,5,1.64
dduskin504,,5,13.23,-2.878,4,10.43,5,2.1
dduskin504,,5,16.04,-6.0,3,19.1,5,4.71
dduskin504,,5,22.96,-4.898,3,8.52,5,4.73
dduskin504,,5,6.01,1.189,4,4.04,5,2.02
dduskin504,,5,11.88,-2.7390000000000003,4,13.05,5,4.7
dduskin504,,5,13.9,-6.2749999999999995,4,22.45,5,4.15
dduskin504,,5,12.77,-7.698999999999998,4,27.32,5,2.64
dduskin504,,5,7.89,-3.3839999999999995,2,17.63,5,4.36
dduskin504,,5,7.81,-0.6939999999999995,4,9.77,5,3.9
dduskin504,,5,0.54,-1.88,3,19.92,5,3.29
dduskin504,,5,8.4,-6.522000000000001,4,26.98,5,1.46
dduskin504,,5,14.65,-3.926,3,12.69,5,3.38
dduskin504,,5,4.31,-5.435,4,29.38,5,4.36
dduskin504,,5,6.16,-6.7219999999999995,2,29.78,5,3.3
dduskin504,,5,4.57,-3.5860000000000003,4,23.31,5,4.89
dduskin504,,5,13.39,-0.005999999999999783,3,1.73,5,4.65
dduskin504,,5,17.85,-9.838,2,27.95,5,2.51
dduskin504,,5,15.58,-6.1819999999999995,4,19.66,5,2.95
dduskin504,,5,19.52,-9.931999999999999,4,28.54,5,3.43
dduskin504,,5,25.51,-4.862000000000001,4,5.97,5,3.91
dduskin504,,5,26.05,-6.805999999999999,2,10.81,5,4.26
dduskin504,,5,5.19,-1.47,4,13.25,5,1.31
dduskin504,,5,1.49,2.71,3,2.37,5,1.34
dduskin504,,5,8.24,-3.987,4,18.47,5,1.13
dduskin504,,5,5.74,-3.6719999999999997,2,18.9,5,1.6
dduskin504,,5,15.23,-6.505999999999999,2,20.43,5,3.96
dduskin504,,5,1.94,-0.7100000000000002,4,15.82,5,4.09
dduskin504,,5,25.09,-4.085000000000001,3,2.58,5,3.08
dduskin504,,5,8.62,-0.09099999999999953,4,5.39,5,1.56
dduskin504,,5,9.53,-5.899,3,24.48,5,3.52
dduskin504,,5,2.53,0.12800000000000022,4,12.93,5,4.83
dduskin504,,5,7.38,-4.975,3,22.23,5,1.54
dduskin504,,5,10.22,-5.108,4,22.64,5,4.75
dduskin504,,5,8.1,-4.746999999999999,3,20.69,5,1.45
dduskin504,,5,19.22,-9.397999999999998,4,27.42,5,3.97
dduskin504,,5,6.96,0.7920000000000001,3,5.62,5,4.83
dduskin504,,5,22.13,-5.590999999999999,3,10.9,5,3.59
dduskin504,,5,28.56,-7.378,3,10.82,5,4.18
dduskin504,,5,18.8,-9.804999999999998,4,28.13,5,2.37
dduskin504,,5,7.85,-4.423,4,22.66,5,4.65
iagundez201,,10,24.87,-4.765,2,18.6,15,1.88
iagundez201,,10,3.71,3.8939999999999997,2,12.75,15,4.66
iagundez201,,10,29.34,-4.644999999999999,2,13.57,15,1.64
iagundez201,,10,16.09,2.7560000000000002,2,4.31,15,4.88
iagundez201,,10,28.38,-1.455999999999999,3,5.06,15,2.38
iagundez201,,10,19.72,-3.482,3,21.5,15,3.92
iagundez201,,10,19.05,-5.313,2,27.82,15,4.24
iagundez201,,10,29.89,-4.167,3,11.76,15,1.14
iagundez201,,10,17.71,-1.9069999999999998,1,15.1,15,1.18
iagundez201,,10,24.08,-2.3089999999999993,3,12.61,15,2.99
iagundez201,,10,13.23,1.814,3,10.43,15,4.06
iagundez201,,10,16.04,-2.272,2,19.1,15,1.85
iagundez201,,10,22.96,-0.642,2,8.52,15,4.51
iagundez201,,10,6.01,5.173,1,4.04,15,2.44
iagundez201,,10,11.88,0.7389999999999997,1,13.05,15,2.59
iagundez201,,10,13.9,-2.347,3,22.45,15,2.29
iagundez201,,10,12.77,-3.682999999999999,3,27.32,15,1.22
iagundez201,,10,7.89,0.7820000000000005,2,17.63,15,2.69
iagundez201,,10,7.81,2.6960000000000006,1,9.77,15,1.35
iagundez201,,10,0.54,2.3419999999999996,2,19.92,15,2.9
iagundez201,,10,8.4,-2.2019999999999995,1,26.98,15,3.56
iagundez201,,10,14.65,0.6980000000000002,2,12.69,15,5.0
iagundez201,,10,4.31,-1.2269999999999992,3,29.38,15,3.9
iagundez201,,10,6.16,-2.62,2,29.78,15,1.31
iagundez201,,10,4.57,-0.14599999999999969,1,23.31,15,2.59
iagundez201,,10,13.39,3.7299999999999995,2,1.73,15,1.83
iagundez201,,10,17.85,-5.068,2,27.95,15,3.86
iagundez201,,10,15.58,-2.1159999999999997,1,19.66,15,3.78
iagundez201,,10,19.52,-6.115999999999999,1,28.54,15,3.01
iagundez201,,10,25.51,-1.0200000000000005,1,5.97,15,3.62
iagundez201,,10,26.05,-2.2520000000000007,2,10.81,15,4.53
iagundez201,,10,5.19,2.6300000000000003,1,13.25,15,2.31
iagundez201,,10,1.49,7.166,2,2.37,15,2.12
iagundez201,,10,8.24,0.1510000000000002,1,18.47,15,2.32
iagundez201,,10,5.74,1.3620000000000003,2,18.9,15,4.27
iagundez201,,10,15.23,-2.274,2,20.43,15,2.62
iagundez201,,10,1.94,2.6960000000000006,1,15.82,15,1.62
iagundez201,,10,25.09,-0.033000000000000085,2,2.58,15,1.84
iagundez201,,10,8.62,4.476999999999999,3,5.39,15,2.9
iagundez201,,10,9.53,-1.5709999999999997,2,24.48,15,3.66
iagundez201,,10,2.53,3.934,1,12.93,15,4.36
iagundez201,,10,7.38,-0.11899999999999988,2,22.23,15,4.32
iagundez201,,10,10.22,-1.6900000000000004,1,22.64,15,2.34
iagundez201,,10,8.1,0.10699999999999976,2,20.69,15,4.22
iagundez201,,10,19.22,-5.489999999999999,3,27.42,15,2.01
iagundez201,,10,6.96,4.715999999999999,2,5.62,15,2.95
iagundez201,,10,22.13,-1.585,2,10.9,15,2.12
iagundez201,,10,28.56,-3.33,2,10.82,15,2.92
iagundez201,,10,18.8,-5.752999999999999,3,28.13,15,1.13
iagundez201,,10,7.85,-0.603,1,22.66,15,4.25
thvizdos251,,20,24.87,2.790999999999999,2,18.6,30,2.16
thvizdos251,,20,3.71,11.283999999999999,2,12.75,30,4.11
thvizdos251,,20,29.34,2.990999999999999,2,13.57,30,2.32
thvizdos251,,20,16.09,9.962,2,4.31,30,3.41
thvizdos251,,20,28.38,6.258,5,5.06,30,1.45
thvizdos251,,20,19.72,4.242000000000001,5,21.5,30,3.04
thvizdos251,,20,19.05,1.9309999999999996,2,27.82,30,2.96
thvizdos251,,20,29.89,4.385000000000001,5,11.76,30,4.4
thvizdos251,,20,17.71,6.531,3,15.1,30,3.87
thvizdos251,,20,24.08,5.259,5,12.61,30,1.33
thvizdos251,,20,13.23,9.53,5,10.43,30,3.14
thvizdos251,,20,16.04,5.452000000000001,2,19.1,30,2.97
thvizdos251,,20,22.96,6.694000000000001,2,8.52,30,3.69
thvizdos251,,20,6.01,12.896999999999998,3,4.04,30,1.56
thvizdos251,,20,11.88,8.582999999999998,3,13.05,30,2.31
thvizdos251,,20,13.9,5.428999999999999,5,22.45,30,1.67
thvizdos251,,20,12.77,4.249,5,27.32,30,1.38
thvizdos251,,20,7.89,8.498,2,17.63,30,3.77
thvizdos251,,20,7.81,10.695999999999998,3,9.77,30,1.85
thvizdos251,,20,0.54,9.8,2,19.92,30,2.69
thvizdos251,,20,8.4,5.7860000000000005,3,26.98,30,4.0
thvizdos251,,20,14.65,7.458,2,12.69,30,1.3
thvizdos251,,20,4.31,6.8469999999999995,5,29.38,30,4.77
thvizdos251,,20,6.16,4.918,2,29.78,30,1.5
thvizdos251,,20,4.57,8.216,3,23.31,30,4.9
thvizdos251,,20,13.39,11.228,2,1.73,30,1.82
thvizdos251,,20,17.85,2.018,2,27.95,30,1.79
thvizdos251,,20,15.58,5.948,3,19.66,30,4.6
thvizdos251,,20,19.52,1.7960000000000003,3,28.54,30,3.07
thvizdos251,,20,25.51,7.107999999999999,3,5.97,30,4.76
thvizdos251,,20,26.05,4.929999999999999,2,10.81,30,2.94
thvizdos251,,20,5.19,10.292,3,13.25,30,1.12
thvizdos251,,20,1.49,14.982,2,2.37,30,3.7
thvizdos251,,20,8.24,8.491,3,18.47,30,4.52
thvizdos251,,20,5.74,8.622000000000002,2,18.9,30,3.07
thvizdos251,,20,15.23,5.4399999999999995,2,20.43,30,3.69
thvizdos251,,20,1.94,10.505999999999998,3,15.82,30,1.17
thvizdos251,,20,25.09,7.963000000000001,2,2.58,30,4.32
thvizdos251,,20,8.62,12.213,5,5.39,30,2.08
thvizdos251,,20,9.53,5.909,2,24.48,30,3.56
thvizdos251,,20,2.53,11.391999999999998,3,12.93,30,2.15
thvizdos251,,20,7.38,7.363,2,22.23,30,4.23
thvizdos251,,20,10.22,6.577999999999999,3,22.64,30,4.18
thvizdos251,,20,8.1,7.317,2,20.69,30,2.77
thvizdos251,,20,19.22,2.688,5,27.42,30,3.4
thvizdos251,,20,6.96,12.138,2,5.62,30,2.56
thvizdos251,,20,22.13,6.141000000000002,2,10.9,30,3.25
thvizdos251,,20,28.56,4.026,2,10.82,30,2.2
thvizdos251,,20,18.8,2.465,5,28.13,30,2.72
thvizdos251,,20,7.85,6.650999999999999,3,22.66,30,1.02
agadomski908,,25,24.87,-1.5990000000000006,1,18.6,10,3.71
agadomski908,,25,3.71,6.451999999999999,3,12.75,10,1.45
agadomski908,,25,29.34,-1.1249999999999996,3,13.57,10,3.24
agadomski908,,25,16.09,5.188000000000001,1,4.31,10,3.04
agadomski908,,25,28.38,1.6120000000000005,3,5.06,10,2.72
agadomski908,,25,19.72,-0.6079999999999993,3,21.5,10,3.29
agadomski908,,25,19.05,-2.4370000000000003,3,27.82,10,2.62
agadomski908,,25,29.89,-1.159,3,11.76,10,1.18
agadomski908,,25,17.71,2.067,5,15.1,10,2.05
agadomski908,,25,24.08,1.091000000000001,3,12.61,10,4.99
agadomski908,,25,13.23,4.618,3,10.43,10,3.08
agadomski908,,25,16.04,0.8479999999999999,3,19.1,10,1.45
agadomski908,,25,22.96,2.552,3,8.52,10,4.48
agadomski908,,25,6.01,9.100999999999999,5,4.04,10,3.08
