id,details,time,time_request,score,subject_1_rating,subject_1_pref,subject_2_rating,subject_2_pref,subject_3_rating,subject_3_pref,avg_match_score
ncolla192,,30,28.09,3.7888,1,5,1,3,2,3,1.158
ncolla192,,30,25.35,4.9968,1,5,2,3,1,5,2.018
ncolla192,,30,28.26,4.122199999999999,2,3,3,3,3,3,3.002
ncolla192,,30,12.67,8.6674,1,3,2,4,5,1,4.684
ncolla192,,30,7.09,10.6209,1,5,3,3,2,3,2.479
ncolla192,,30,29.25,3.9386,5,1,2,3,3,3,3.136
ncolla192,,30,29.08,3.3299000000000003,1,3,2,4,1,3,2.539
ncolla192,,30,9.27,9.610999999999999,1,3,1,5,5,1,3.92
ncolla192,,30,29.23,4.051699999999999,1,5,2,3,3,3,4.207
ncolla192,,30,24.45,5.338399999999999,3,3,2,3,1,5,2.734
ncolla192,,30,1.02,12.511499999999998,1,5,3,3,3,3,2.175
ncolla192,,30,6.85,11.015799999999999,1,5,5,3,1,3,2.708
ncolla192,,30,16.96,7.177,5,1,1,3,1,3,2.65
ncolla192,,30,29.1,4.1038,1,5,5,1,3,3,2.338
ncolla192,,30,29.25,3.8651000000000004,1,5,1,3,5,1,4.401
ncolla192,,30,14.68,8.322899999999999,5,1,5,1,1,5,1.269
ncolla192,,30,10.86,9.714,1,5,3,3,1,5,3.72
ncolla192,,30,6.85,11.315599999999998,5,3,5,1,1,3,3.706
ncolla192,,30,2.62,11.6516,3,3,1,3,5,1,2.376
vmanfra786,,30,28.57,4.4207,5,1,5,1,4,1,4.917
vmanfra786,,30,5.76,9.536999999999999,1,1,2,4,1,1,2.65
vmanfra786,,30,1.46,12.164199999999997,2,4,2,2,2,5,3.022
vmanfra786,,30,9.55,9.087299999999999,5,1,1,1,4,1,2.523
vmanfra786,,30,21.16,6.410200000000001,5,1,2,4,5,1,1.582
vmanfra786,,30,0.63,12.816400000000002,2,5,2,4,2,2,3.054
vmanfra786,,30,8.34,9.2721,1,1,2,4,5,1,3.741
vmanfra786,,30,22.56,4.819800000000001,1,1,4,1,5,1,3.878
vmanfra786,,30,8.29,10.212,4,1,2,4,5,1,3.99
vmanfra786,,30,19.67,6.5743,2,5,2,2,1,1,3.753
vmanfra786,,30,7.23,9.669899999999998,4,1,1,1,2,5,2.389
vmanfra786,,30,0.88,11.1777,2,2,2,2,1,1,2.417
vmanfra786,,30,25.7,3.2915,1,1,1,1,5,1,4.015
vmanfra786,,30,6.5,10.9238,2,5,2,4,1,1,3.738
vmanfra786,,30,24.75,4.2016,1,1,5,1,2,2,4.266
vmanfra786,,30,12.29,8.9368,2,5,4,1,2,2,1.238
vmanfra786,,30,16.7,7.8394,2,4,4,1,5,1,4.494
vmanfra786,,30,18.28,7.636699999999999,2,5,4,1,2,4,4.207
vmanfra786,,30,7.8,8.504699999999998,1,1,1,1,2,2,4.447
vmanfra786,,30,21.38,5.7936,2,5,1,1,5,1,1.076
vmanfra786,,30,2.02,12.316599999999998,2,4,2,4,2,4,3.226
vmanfra786,,30,10.18,9.738599999999998,2,4,2,2,2,5,4.926
vmanfra786,,30,18.41,6.610200000000001,2,5,1,1,1,1,4.332
vmanfra786,,30,28.27,3.7248,5,1,2,2,1,1,4.058
vmanfra786,,30,5.05,10.405399999999998,2,2,4,1,4,1,2.204
vmanfra786,,30,28.6,2.2901999999999996,1,1,2,2,1,1,2.702
vmanfra786,,30,12.05,8.9243,4,1,2,4,2,2,4.393
vmanfra786,,30,18.39,7.1274,4,1,2,4,4,1,4.444
vmanfra786,,30,0.82,12.4194,4,1,2,5,5,1,1.654
vmanfra786,,30,21.23,6.2109,2,4,5,1,1,1,3.799
vmanfra786,,30,9.8,8.317699999999999,1,1,2,2,2,2,4.577
vmanfra786,,30,28.09,4.5204,5,1,2,4,4,1,4.474
vmanfra786,,30,25.35,5.123,5,1,4,1,5,1,3.28
vmanfra786,,30,28.26,4.2241,4,1,2,5,2,5,1.021
vmanfra786,,30,12.67,8.296399999999998,2,4,2,2,1,1,2.974
vmanfra786,,30,7.09,10.8384,5,1,2,5,4,1,2.654
vmanfra786,,30,29.25,2.6963,1,1,4,1,2,5,1.713
vmanfra786,,30,29.08,3.8020000000000005,2,4,2,2,2,4,3.26
vmanfra786,,30,9.27,9.7123,2,4,5,1,1,1,2.933
vmanfra786,,30,29.23,3.9204,5,1,4,1,2,5,1.894
vmanfra786,,30,24.45,5.4818,2,5,4,1,5,1,1.168
vmanfra786,,30,1.02,12.909899999999999,5,1,2,5,2,5,3.159
vmanfra786,,30,6.85,10.227699999999999,5,1,1,1,2,4,4.827
vmanfra786,,30,16.96,6.4841,1,1,2,4,2,4,1.721
vmanfra786,,30,29.1,3.4816999999999996,5,1,1,1,2,5,3.117
vmanfra786,,30,29.25,3.7435,5,1,2,4,1,1,3.185
vmanfra786,,30,14.68,6.3248999999999995,1,1,1,1,5,1,1.289
vmanfra786,,30,10.86,9.8532,5,1,2,5,5,1,3.112
vmanfra786,,30,6.85,9.0341,1,1,1,1,2,4,4.891
vmanfra786,,30,2.62,12.161999999999999,2,5,2,4,1,1,4.48
jrosenfiel727,,30,28.57,4.4261,5,2,5,2,1,2,1.971
jrosenfiel727,,30,5.76,10.937899999999999,5,2,1,2,5,2,2.659
jrosenfiel727,,30,1.46,12.321,1,2,4,5,4,3,3.59
jrosenfiel727,,30,9.55,9.735600000000002,5,2,2,2,1,2,4.006
jrosenfiel727,,30,21.16,6.2433000000000005,5,2,1,2,5,2,1.913
jrosenfiel727,,30,0.63,12.517299999999999,4,3,1,2,4,5,1.063
jrosenfiel727,,30,8.34,9.3934,2,2,1,2,5,2,3.954
jrosenfiel727,,30,22.56,5.167,2,2,1,2,5,2,4.35
jrosenfiel727,,30,8.29,9.080599999999999,1,2,1,2,5,2,3.676
jrosenfiel727,,30,19.67,7.8835,4,3,4,5,2,2,4.845
jrosenfiel727,,30,7.23,9.3759,1,2,2,2,4,3,1.449
jrosenfiel727,,30,0.88,13.8793,4,5,4,5,2,2,2.433
jrosenfiel727,,30,25.7,4.2997000000000005,2,2,2,2,5,2,3.097
jrosenfiel727,,30,6.5,10.566699999999999,4,3,1,2,5,2,1.167
jrosenfiel727,,30,24.75,6.3513,5,2,5,2,4,5,3.763
jrosenfiel727,,30,12.29,9.280000000000001,4,3,1,2,4,5,3.67
jrosenfiel727,,30,16.7,6.297700000000001,1,2,1,2,5,2,1.077
jrosenfiel727,,30,18.28,6.680699999999999,4,3,1,2,1,2,1.647
jrosenfiel727,,30,7.8,9.7875,2,2,2,2,4,5,2.275
jrosenfiel727,,30,21.38,6.5066,4,3,2,2,5,2,3.206
jrosenfiel727,,30,2.02,10.522900000000002,1,2,1,2,1,2,3.289
jrosenfiel727,,30,10.18,9.7279,1,2,4,5,4,3,3.819
jrosenfiel727,,30,18.41,7.9801,4,3,5,2,5,2,3.031
jrosenfiel727,,30,28.27,5.553300000000001,5,2,4,5,5,2,4.343
jrosenfiel727,,30,5.05,11.421999999999999,4,5,1,2,1,2,3.37
jrosenfiel727,,30,28.6,3.966799999999999,2,2,4,5,2,2,1.468
jrosenfiel727,,30,12.05,7.9293000000000005,1,2,1,2,4,5,1.443
jrosenfiel727,,30,18.39,5.507299999999999,1,2,1,2,1,2,2.243
jrosenfiel727,,30,0.82,12.1281,1,2,4,3,5,2,3.741
jrosenfiel727,,30,21.23,5.689900000000001,1,2,5,2,2,2,3.589
jrosenfiel727,,30,9.8,10.1696,2,2,4,5,4,5,2.096
jrosenfiel727,,30,28.09,4.069800000000001,5,2,1,2,1,2,4.968
jrosenfiel727,,30,25.35,4.9239,5,2,1,2,5,2,1.289
jrosenfiel727,,30,28.26,3.9704999999999995,1,2,4,3,4,3,4.485
jrosenfiel727,,30,12.67,8.630099999999997,1,2,4,5,2,2,3.311
jrosenfiel727,,30,7.09,11.027200000000002,5,2,4,3,1,2,3.542
jrosenfiel727,,30,29.25,2.952,2,2,1,2,4,3,2.27
jrosenfiel727,,30,29.08,3.767900000000001,1,2,4,5,1,2,4.919
jrosenfiel727,,30,9.27,9.398100000000001,1,2,5,2,2,2,4.791
jrosenfiel727,,30,29.23,4.0663,5,2,1,2,4,3,4.353
jrosenfiel727,,30,24.45,5.252700000000001,4,3,1,2,5,2,1.877
jrosenfiel727,,30,1.02,13.074099999999998,5,2,4,3,4,3,1.801
jrosenfiel727,,30,6.85,10.932500000000001,5,2,5,2,1,2,1.875
jrosenfiel727,,30,16.96,6.267399999999999,2,2,1,2,1,2,2.554
jrosenfiel727,,30,29.1,4.3194,5,2,2,2,4,3,4.494
jrosenfiel727,,30,29.25,3.7228000000000003,5,2,1,2,2,2,3.978
jrosenfiel727,,30,14.68,7.4892,2,2,2,2,5,2,1.932
jrosenfiel727,,30,10.86,10.4351,5,2,4,3,5,2,4.931
jrosenfiel727,,30,6.85,10.637300000000002,5,2,2,2,1,2,4.923
jrosenfiel727,,30,2.62,11.444899999999999,4,3,1,2,2,2,1.309
lrabb957,,15,28.57,-1.1348999999999996,2,2,2,2,5,2,2.361
lrabb957,,15,5.76,5.7529,2,2,4,1,2,2,3.809
lrabb957,,15,1.46,7.6723,4,1,4,1,2,5,4.103
lrabb957,,15,9.55,4.9087000000000005,2,2,1,4,5,2,3.737
lrabb957,,15,21.16,0.9338000000000002,2,2,4,1,2,2,1.818
lrabb957,,15,0.63,8.347199999999999,2,5,4,1,4,1,4.362
lrabb957,,15,8.34,5.0604000000000005,1,4,4,1,2,2,1.624
lrabb957,,15,22.56,1.3167000000000009,1,4,5,2,2,2,2.847
lrabb957,,15,8.29,5.864400000000001,5,2,4,1,2,2,3.514
lrabb957,,15,19.67,2.5625999999999998,2,5,4,1,1,4,3.636
lrabb957,,15,7.23,6.4823,5,2,1,4,2,5,3.513
lrabb957,,15,0.88,7.469399999999999,4,1,4,1,1,4,2.334
lrabb957,,15,25.7,-0.2097999999999995,1,4,1,4,2,2,1.002
lrabb957,,15,6.5,6.399700000000001,2,5,4,1,2,2,3.497
lrabb957,,15,24.75,-0.31909999999999983,2,2,2,2,4,1,1.059
lrabb957,,15,12.29,5.185300000000001,2,5,5,2,4,1,3.723
lrabb957,,15,16.7,3.0262000000000007,4,1,5,2,2,2,2.362
lrabb957,,15,18.28,3.246,2,5,5,2,4,1,2.3
lrabb957,,15,7.8,5.4628000000000005,1,4,1,4,4,1,3.028
lrabb957,,15,21.38,1.7113000000000003,2,5,1,4,2,2,1.253
lrabb957,,15,2.02,7.3505,4,1,4,1,4,1,4.565
lrabb957,,15,10.18,4.9539,4,1,4,1,2,5,3.079
lrabb957,,15,18.41,2.6220000000000003,2,5,2,2,2,2,3.45
lrabb957,,15,28.27,-1.2739999999999998,2,2,4,1,2,2,1.07
lrabb957,,15,5.05,6.8504,4,1,5,2,5,2,2.654
lrabb957,,15,28.6,-0.6983,1,4,4,1,1,4,3.817
lrabb957,,15,12.05,4.641399999999999,5,2,4,1,4,1,1.564
lrabb957,,15,18.39,3.1829000000000005,5,2,4,1,5,2,3.999
lrabb957,,15,0.82,8.5622,5,2,2,5,2,2,4.082
lrabb957,,15,21.23,1.3714,4,1,2,2,1,4,4.404
lrabb957,,15,9.8,5.0306,1,4,4,1,4,1,4.706
lrabb957,,15,28.09,-0.6270999999999992,2,2,4,1,5,2,3.999
lrabb957,,15,25.35,0.045299999999999674,2,2,5,2,2,2,1.503
lrabb957,,15,28.26,0.6516000000000002,5,2,2,5,2,5,4.296
lrabb957,,15,12.67,4.0035,4,1,4,1,1,4,3.045
lrabb957,,15,7.09,5.9025,2,2,2,5,5,2,2.295
lrabb957,,15,29.25,-0.36399999999999927,1,4,5,2,2,5,3.11
lrabb957,,15,29.08,-1.1006999999999993,4,1,4,1,4,1,1.233
lrabb957,,15,9.27,4.9368,4,1,2,2,1,4,4.178
lrabb957,,15,29.23,-0.6462999999999998,2,2,5,2,2,5,3.227
lrabb957,,15,24.45,1.2063000000000008,2,5,5,2,2,2,1.413
lrabb957,,15,1.02,7.905500000000001,2,2,2,5,2,5,4.115
lrabb957,,15,6.85,5.1621999999999995,2,2,2,2,4,1,2.172
lrabb957,,15,16.96,2.8426,1,4,4,1,4,1,4.306
lrabb957,,15,29.1,-0.9771000000000001,2,2,1,4,2,5,3.529
lrabb957,,15,29.25,-1.1695999999999993,2,2,4,1,1,4,4.054
lrabb957,,15,14.68,3.1385,1,4,1,4,2,2,1.425
lrabb957,,15,10.86,4.461400000000001,2,2,2,5,2,2,2.194
lrabb957,,15,6.85,5.364,2,2,1,4,4,1,2.19
lrabb957,,15,2.62,7.5286,2,5,4,1,1,4,2.146
zbassetti589,,15,28.57,-0.14149999999999965,2,4,2,4,2,5,2.295
zbassetti589,,15,5.76,7.253100000000001,4,3,5,2,4,3,2.811
zbassetti589,,15,1.46,8.3833,5,2,3,4,3,1,4.213
zbassetti589,,15,9.55,5.6009,2,4,2,4,2,5,2.659
zbassetti589,,15,21.16,2.3443,2,4,5,2,2,4,3.923
zbassetti589,,15,0.63,8.0808,3,1,5,2,3,4,4.698
zbassetti589,,15,8.34,6.0587,2,4,5,2,2,4,2.607
zbassetti589,,15,22.56,1.9229000000000007,2,4,2,5,2,4,3.909
zbassetti589,,15,8.29,6.360400000000001,2,5,5,2,2,4,2.474
zbassetti589,,15,19.67,2.1800999999999995,3,1,3,4,2,4,3.811
zbassetti589,,15,7.23,6.4355,2,5,2,4,3,1,4.045
zbassetti589,,15,0.88,8.7685,3,4,3,4,2,4,4.325
zbassetti589,,15,25.7,0.7076000000000007,2,4,2,4,2,4,3.176
zbassetti589,,15,6.5,6.203100000000001,3,1,5,2,4,3,3.531
zbassetti589,,15,24.75,1.3068000000000006,4,3,2,4,3,4,2.318
zbassetti589,,15,12.29,4.442500000000001,3,1,2,5,3,4,3.295
zbassetti589,,15,16.7,3.9796000000000005,5,2,2,5,2,4,3.896
zbassetti589,,15,18.28,2.7137,3,1,2,5,5,2,3.977
zbassetti589,,15,7.8,6.2647,2,4,2,4,3,4,4.047
zbassetti589,,15,21.38,1.2912000000000006,3,1,2,4,2,4,2.052
zbassetti589,,15,2.02,8.4202,5,2,5,2,5,2,3.262
zbassetti589,,15,10.18,5.7387000000000015,5,2,3,4,3,1,3.927
zbassetti589,,15,18.41,2.4250000000000003,3,1,4,3,4,3,1.48
zbassetti589,,15,28.27,0.4066000000000002,2,4,3,4,4,3,4.876
zbassetti589,,15,5.05,7.6078,3,4,2,5,2,5,4.228
zbassetti589,,15,28.6,0.11649999999999999,2,4,3,4,2,4,3.965
zbassetti589,,15,12.05,5.2229,2,5,5,2,3,4,1.379
zbassetti589,,15,18.39,3.5668,2,5,5,2,2,5,3.838
zbassetti589,,15,0.82,8.1814,2,5,3,1,2,4,4.274
zbassetti589,,15,21.23,2.277100000000001,5,2,2,4,2,4,2.461
zbassetti589,,15,9.8,5.7721,2,4,3,4,3,4,3.121
zbassetti589,,15,28.09,0.18160000000000043,2,4,5,2,2,5,2.086
zbassetti589,,15,25.35,0.9200999999999996,2,4,2,5,2,4,2.251
zbassetti589,,15,28.26,-0.42750000000000005,2,5,3,1,3,1,2.505
zbassetti589,,15,12.67,5.209,5,2,3,4,2,4,4.1
zbassetti589,,15,7.09,6.1716,2,4,3,1,2,5,4.986
zbassetti589,,15,29.25,-0.17669999999999952,2,4,2,5,3,1,4.983
zbassetti589,,15,29.08,0.42670000000000097,5,2,3,4,5,2,4.507
zbassetti589,,15,9.27,5.9211,5,2,2,4,2,4,3.021
zbassetti589,,15,29.23,-0.46480000000000016,2,4,2,5,3,1,2.042
zbassetti589,,15,24.45,0.7495000000000007,3,1,2,5,2,4,3.845
zbassetti589,,15,1.02,7.5696,2,4,3,1,3,1,3.756
zbassetti589,,15,6.85,6.6208,2,4,4,3,5,2,2.758
zbassetti589,,15,16.96,3.5568000000000004,2,4,5,2,5,2,2.448
zbassetti589,,15,29.1,-0.3816000000000004,2,4,2,4,3,1,4.484
zbassetti589,,15,29.25,-0.04999999999999938,2,4,5,2,2,4,4.25
zbassetti589,,15,14.68,4.0589,2,4,2,4,2,4,3.629
zbassetti589,,15,10.86,4.6784,2,4,3,1,2,4,2.364
zbassetti589,,15,6.85,6.859100000000001,4,3,2,4,5,2,4.141
zbassetti589,,15,2.62,7.2085,3,1,5,2,2,4,2.945
bmitra643,,10,28.57,-0.9707999999999997,4,3,4,3,3,5,3.002
bmitra643,,10,5.76,5.364900000000001,5,1,4,3,5,1,2.929
bmitra643,,10,1.46,6.435,4,3,2,2,5,1,3.73
bmitra643,,10,9.55,3.7527999999999997,4,3,1,2,3,5,1.178
bmitra643,,10,21.16,1.0220000000000005,4,3,4,3,4,3,1.7
bmitra643,,10,0.63,6.8172,5,1,4,3,2,2,4.062
bmitra643,,10,8.34,3.9903000000000004,1,2,4,3,4,3,4.923
bmitra643,,10,22.56,-0.11259999999999926,1,2,3,5,4,3,4.554
bmitra643,,10,8.29,5.348600000000001,3,5,4,3,4,3,3.356
bmitra643,,10,19.67,0.23409999999999967,5,1,2,2,1,2,2.351
bmitra643,,10,7.23,4.7083,3,5,1,2,5,1,2.773
bmitra643,,10,0.88,5.1682999999999995,2,2,2,2,1,2,1.323
bmitra643,,10,25.7,-2.1755999999999998,1,2,1,2,4,3,3.344
bmitra643,,10,6.5,4.9841,5,1,4,3,5,1,1.341
bmitra643,,10,24.75,-0.33699999999999986,5,1,4,3,2,2,4.88
bmitra643,,10,12.29,3.5345,5,1,3,5,2,2,4.215
bmitra643,,10,16.7,2.5217000000000005,4,3,3,5,4,3,1.317
bmitra643,,10,18.28,1.8574999999999997,5,1,3,5,4,3,2.415
bmitra643,,10,7.8,2.798,1,2,1,2,2,2,2.38
bmitra643,,10,21.38,-0.16149999999999973,5,1,1,2,4,3,1.525
bmitra643,,10,2.02,7.0727,4,3,4,3,4,3,4.787
bmitra643,,10,10.18,3.5859,4,3,2,2,5,1,1.399
bmitra643,,10,18.41,1.4045999999999998,5,1,5,1,5,1,3.276
bmitra643,,10,28.27,-1.5386999999999995,4,3,2,2,5,1,4.423
bmitra643,,10,5.05,5.5352,2,2,3,5,3,5,4.502
bmitra643,,10,28.6,-3.1554,1,2,2,2,1,2,4.246
bmitra643,,10,12.05,4.015999999999999,3,5,4,3,2,2,4.31
bmitra643,,10,18.39,2.3244000000000002,3,5,4,3,3,5,2.414
bmitra643,,10,0.82,7.4507,3,5,5,1,4,3,3.967
bmitra643,,10,21.23,0.8691000000000001,4,3,4,3,1,2,4.381
bmitra643,,10,9.8,2.5711999999999997,1,2,2,2,2,2,4.112
bmitra643,,10,28.09,-0.9729999999999993,4,3,4,3,3,5,1.54
bmitra643,,10,25.35,-0.01440000000000019,4,3,3,5,4,3,1.906
bmitra643,,10,28.26,-0.8940000000000005,3,5,5,1,5,1,3.84
bmitra643,,10,12.67,2.762,4,3,2,2,1,2,3.63
bmitra643,,10,7.09,5.223,4,3,5,1,3,5,2.5
bmitra643,,10,29.25,-2.4995,1,2,3,5,5,1,1.755
bmitra643,,10,29.08,-1.9245999999999988,4,3,2,2,4,3,1.994
bmitra643,,10,9.27,4.2154,4,3,4,3,1,2,1.964
bmitra643,,10,29.23,-1.3174,4,3,3,5,5,1,1.516
bmitra643,,10,24.45,0.09340000000000004,5,1,3,5,4,3,3.284
bmitra643,,10,1.02,6.896600000000001,4,3,5,1,5,1,3.026
bmitra643,,10,6.85,5.0774,4,3,5,1,4,3,1.324
bmitra643,,10,16.96,1.2305000000000001,1,2,4,3,4,3,3.185
bmitra643,,10,29.1,-1.9715000000000003,4,3,1,2,5,1,4.585
bmitra643,,10,29.25,-1.6268999999999993,4,3,4,3,1,2,3.481
bmitra643,,10,14.68,1.1486,1,2,1,2,4,3,3.526
bmitra643,,10,10.86,4.053400000000001,4,3,5,1,4,3,3.114
bmitra643,,10,6.85,4.4323,5,1,1,2,4,3,3.873
bmitra643,,10,2.62,5.962899999999999,5,1,4,3,1,2,2.489
sgruesbeck711,,15,28.57,0.02760000000000029,5,1,5,1,4,5,1.986
sgruesbeck711,,15,5.76,7.277899999999999,2,4,5,5,2,4,1.059
sgruesbeck711,,15,1.46,9.119699999999998,5,5,2,2,4,5,3.577
sgruesbeck711,,15,9.55,5.9233,5,1,4,2,4,5,3.883
sgruesbeck711,,15,21.16,2.8622,5,1,5,5,5,1,3.102
sgruesbeck711,,15,0.63,9.5887,4,5,5,5,2,2,1.777
sgruesbeck711,,15,8.34,6.8816,4,2,5,5,5,1,4.836
sgruesbeck711,,15,22.56,2.313500000000001,4,2,4,5,5,1,3.815
sgruesbeck711,,15,8.29,7.7362,4,5,5,5,5,1,4.232
sgruesbeck711,,15,19.67,3.1466999999999996,4,5,2,2,4,2,4.477
sgruesbeck711,,15,7.23,7.4409,4,5,4,2,4,5,3.099
sgruesbeck711,,15,0.88,7.1145000000000005,2,2,2,2,4,2,2.785
sgruesbeck711,,15,25.7,0.5007000000000006,4,2,4,2,5,1,1.107
sgruesbeck711,,15,6.5,8.258,4,5,5,5,2,4,4.08
sgruesbeck711,,15,24.75,0.7852000000000002,2,4,5,1,2,2,3.102
sgruesbeck711,,15,12.29,6.096,4,5,4,5,2,2,3.83
sgruesbeck711,,15,16.7,5.020600000000001,5,5,4,5,5,1,1.306
sgruesbeck711,,15,18.28,4.753399999999999,4,5,4,5,5,5,2.374
sgruesbeck711,,15,7.8,5.817100000000001,4,2,4,2,2,2,2.571
sgruesbeck711,,15,21.38,2.9603,4,5,4,2,5,1,3.743
sgruesbeck711,,15,2.02,10.0397,5,5,5,5,5,5,1.457
sgruesbeck711,,15,10.18,6.2996,5,5,2,2,4,5,1.536
sgruesbeck711,,15,18.41,3.8794,4,5,2,4,2,4,4.024
sgruesbeck711,,15,28.27,-0.6423999999999999,5,1,2,2,2,4,1.386
sgruesbeck711,,15,5.05,7.2193,2,2,4,5,4,5,3.343
sgruesbeck711,,15,28.6,-0.5578000000000001,4,2,2,2,4,2,3.222
sgruesbeck711,,15,12.05,6.4319999999999995,4,5,5,5,2,2,4.47
sgruesbeck711,,15,18.39,5.0273,4,5,5,5,4,5,4.443
sgruesbeck711,,15,0.82,9.6451,4,5,4,5,5,1,2.911
sgruesbeck711,,15,21.23,3.1748000000000003,5,5,5,1,4,2,2.438
sgruesbeck711,,15,9.8,4.753399999999999,4,2,2,2,2,2,1.934
sgruesbeck711,,15,28.09,0.9561000000000003,5,1,5,5,4,5,1.831
sgruesbeck711,,15,25.35,1.2114999999999996,5,1,4,5,5,1,1.165
sgruesbeck711,,15,28.26,1.6028999999999998,4,5,4,5,4,5,1.809
sgruesbeck711,,15,12.67,5.2495,5,5,2,2,4,2,1.505
sgruesbeck711,,15,7.09,7.1078,5,1,4,5,4,5,2.348
sgruesbeck711,,15,29.25,0.6616000000000004,4,2,4,5,4,5,4.366
sgruesbeck711,,15,29.08,1.0651000000000008,5,5,2,2,5,5,4.891
sgruesbeck711,,15,9.27,6.8268,5,5,5,1,4,2,3.078
sgruesbeck711,,15,29.23,0.6318999999999998,5,1,4,5,4,5,4.009
sgruesbeck711,,15,24.45,2.5844000000000005,4,5,4,5,5,1,3.194
sgruesbeck711,,15,1.02,9.076699999999999,5,1,4,5,4,5,3.827
sgruesbeck711,,15,6.85,6.819699999999999,5,1,2,4,5,5,3.747
sgruesbeck711,,15,16.96,4.5413,4,2,5,5,5,5,3.293
sgruesbeck711,,15,29.1,-0.1830000000000004,5,1,4,2,4,5,1.47
sgruesbeck711,,15,29.25,0.5236000000000005,5,1,5,5,4,2,3.986
sgruesbeck711,,15,14.68,4.0414,4,2,4,2,5,1,3.454
sgruesbeck711,,15,10.86,5.7076,5,1,4,5,5,1,2.656
sgruesbeck711,,15,6.85,6.805899999999999,2,4,4,2,5,5,3.609
sgruesbeck711,,15,2.62,9.222,4,5,5,5,4,2,2.08
fvergamini75,,25,28.57,1.8956000000000002,3,1,3,1,3,2,4.666
fvergamini75,,25,5.76,8.614,3,1,2,3,3,1,2.42
fvergamini75,,25,1.46,11.066099999999999,2,3,5,3,5,1,3.041
fvergamini75,,25,9.55,7.142,3,1,1,2,3,2,2.07
fvergamini75,,25,21.16,3.8853999999999997,3,1,2,3,3,1,1.334
fvergamini75,,25,0.63,11.012800000000002,5,1,2,3,5,3,1.018
fvergamini75,,25,8.34,7.5137,1,2,2,3,3,1,2.157
fvergamini75,,25,22.56,3.2638,1,2,3,2,3,1,2.318
fvergamini75,,25,8.29,8.2749,3,2,2,3,3,1,3.619
fvergamini75,,25,19.67,5.705599999999999,5,1,5,3,1,2,4.066
fvergamini75,,25,7.23,8.5194,3,2,1,2,5,1,4.884
fvergamini75,,25,0.88,11.9597,5,3,5,3,1,2,4.237
fvergamini75,,25,25.7,1.7905000000000004,1,2,1,2,3,1,1.005
fvergamini75,,25,6.5,9.1949,5,1,2,3,3,1,4.449
fvergamini75,,25,24.75,3.1417,3,1,3,1,5,3,2.667
fvergamini75,,25,12.29,7.749499999999999,5,1,3,2,5,3,3.365
fvergamini75,,25,16.7,5.7804,2,3,3,2,3,1,3.904
fvergamini75,,25,18.28,5.669099999999999,5,1,3,2,2,3,3.531
fvergamini75,,25,7.8,7.612899999999998,1,2,1,2,5,3,1.529
fvergamini75,,25,21.38,4.1954,5,1,1,2,3,1,3.094
fvergamini75,,25,2.02,10.3193,2,3,2,3,2,3,4.253
fvergamini75,,25,10.18,8.5566,2,3,5,3,5,1,4.106
fvergamini75,,25,18.41,5.1764,5,1,3,1,3,1,1.994
fvergamini75,,25,28.27,2.3392000000000004,3,1,5,3,3,1,1.202
fvergamini75,,25,5.05,10.2111,5,3,3,2,3,2,3.261
fvergamini75,,25,28.6,1.8939999999999997,1,2,5,3,1,2,1.74
fvergamini75,,25,12.05,7.5382,3,2,2,3,5,3,3.532
fvergamini75,,25,18.39,5.3731,3,2,2,3,3,2,3.901
fvergamini75,,25,0.82,10.803500000000001,3,2,5,1,3,1,4.495
fvergamini75,,25,21.23,3.949,2,3,3,1,1,2,2.18
fvergamini75,,25,9.8,8.316399999999998,1,2,5,3,5,3,4.564
fvergamini75,,25,28.09,2.0257,3,1,2,3,3,2,2.527
fvergamini75,,25,25.35,2.8720999999999997,3,1,3,2,3,1,3.771
fvergamini75,,25,28.26,2.4899,3,2,5,1,5,1,1.679
fvergamini75,,25,12.67,7.296899999999999,2,3,5,3,1,2,1.979
fvergamini75,,25,7.09,8.403599999999999,3,1,5,1,3,2,1.306
fvergamini75,,25,29.25,1.5732000000000002,1,2,3,2,5,1,3.482
fvergamini75,,25,29.08,2.6405000000000003,2,3,5,3,2,3,2.645
fvergamini75,,25,9.27,7.4578,2,3,3,1,1,2,1.388
fvergamini75,,25,29.23,1.9506999999999999,3,1,3,2,5,1,4.197
fvergamini75,,25,24.45,3.6498999999999997,5,1,3,2,3,1,2.849
fvergamini75,,25,1.02,10.518500000000001,3,1,5,1,5,1,3.245
fvergamini75,,25,6.85,8.0754,3,1,3,1,2,3,1.304
fvergamini75,,25,16.96,5.111299999999999,1,2,2,3,2,3,2.993
fvergamini75,,25,29.1,1.5661999999999998,3,1,1,2,5,1,3.962
fvergamini75,,25,29.25,1.4856,3,1,2,3,1,2,2.606
fvergamini75,,25,14.68,5.256,1,2,1,2,3,1,2.6
fvergamini75,,25,10.86,7.443300000000001,3,1,5,1,3,1,4.013
fvergamini75,,25,6.85,8.013599999999999,3,1,1,2,2,3,2.686
fvergamini75,,25,2.62,10.0003,5,1,2,3,1,2,1.863
awithensha161,,25,28.57,1.5025000000000002,1,3,1,3,1,3,1.735
awithensha161,,25,5.76,9.856599999999998,1,5,2,5,1,5,2.846
awithensha161,,25,1.46,11.3429,2,5,2,5,2,3,2.809
awithensha161,,25,9.55,8.072700000000001,1,3,3,5,1,3,2.377
awithensha161,,25,21.16,4.3265,1,3,2,5,1,3,1.745
